id,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfccs_mean_0,mfccs_mean_1,mfccs_mean_2,mfccs_mean_3,mfccs_mean_4,mfccs_mean_5,mfccs_mean_6,mfccs_mean_7,mfccs_mean_8,mfccs_mean_9,mfccs_mean_10,mfccs_mean_11,mfccs_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,cent_mean,cent_std,cent_skew,contrast_mean_0,contrast_mean_1,contrast_mean_2,contrast_mean_3,contrast_mean_4,contrast_mean_5,contrast_mean_6,contrast_std_0,contrast_std_1,contrast_std_2,contrast_std_3,contrast_std_4,contrast_std_5,contrast_std_6,rolloff_mean,rolloff_std,rolloff_skew,zrate_mean,zrate_std,zrate_skew,tempo
954,0.18375120649999999,0.1456001045,0.1048301059,0.2349729334,0.35573998219999997,0.3110140125,0.16674716779999998,0.134809899,0.2628241745,0.3674832207,0.2937563084,0.2133660239,0.156366017,0.1355668813,0.1511657999,0.12397083130000001,0.18474436079999998,0.1615045713,0.1220905282,0.13895258189999998,0.14089441800000002,0.194499733,0.1661278661,0.1134929607,-205.0095863062,89.8680688534,7.1296752557000005,31.3913867891,3.6084107749000003,15.3272492438,2.8720926065,1.8586003008,-4.584620366,2.7449770426,-9.787284699299999,-2.1405036352,-0.5304167236999999,84.0992029553,51.6440394039,35.6672590708,20.629208715,19.146687173900002,16.9170716479,12.0456044579,10.4282781978,11.457972028699999,9.3014221245,11.6701759917,14.46521959,16.414206438599997,2310.8579573222,943.3619908371,-0.2057679704,24.4675906292,20.677621787899998,23.8594685339,23.469284788299998,24.929589006700002,24.4975601131,41.0624184785,7.4245610329,4.9810096792000005,5.2780172634,5.4214381837,5.0797369698,5.778816472000001,6.4374207525,4820.9913014997,1934.9450742999,1934.9450742999,0.088738891,0.0685666065,0.7732263445,112.3471467391
955,0.2357688521,0.32765702010000003,0.23477837489999998,0.23244355949999998,0.3720011404,0.25069346789999997,0.1152151623,0.12189276730000001,0.20779095739999998,0.2471816132,0.1242670509,0.0224456712,0.1995110436,0.24258081850000002,0.19150975760000002,0.16792786839999999,0.2013444157,0.16980670879999998,0.1417620332,0.13247608619999998,0.1917879402,0.2045306206,0.1610639133,0.0566880018,-334.5746330462,136.3289898921,41.3214472696,14.646320151900001,-14.8787315168,-19.7723769558,-23.9339668633,-18.775238631300002,-14.8186514244,-6.305430836599999,-7.4798609845,-3.5318016287000003,-5.8426984176,93.7153266869,29.6237454262,22.530215362800003,17.9397376278,14.938863265699998,14.5490262986,18.2136349463,20.9896655827,14.5829667183,16.8978779877,17.4271292823,16.4612321966,10.3957657992,1457.2462794082999,1032.8008197595,1.3641769348,26.8833038259,22.325339103,31.3395515016,22.4582165534,18.5863766183,17.7463816904,37.8452359033,8.112427159,4.4457145201,4.9921735606999995,6.9451192677,3.6866233772,3.8512986624,3.7648137144,2748.9131715126,2560.9619149664,2560.9619149664,0.0410216656,0.015354648,0.1731258395,64.599609375
956,0.3226798463,0.3967208365,0.3822890148,0.3439163504,0.3052903938,0.305933803,0.2952469075,0.1460332324,0.0499743074,0.0438900576,0.1684750717,0.2939621961,0.044145364000000006,0.0767068024,0.0407751502,0.0785799489,0.0776273495,0.044761658499999996,0.08701624599999999,0.06783418769999999,0.0694122806,0.0585508908,0.0865782117,0.08908567369999999,-133.2734545142,146.6739097481,-19.6475603496,26.404330416399997,-17.3268451583,11.1025239002,2.4517107601,8.983790969400001,-0.8475768266,5.6307639625,-8.6959971658,1.7922602913999999,2.7573768611,21.9316146691,14.3898372672,13.4298404002,10.4897125314,6.3655200373000005,10.239763932799999,6.3984736723,6.4157399789,6.1262426987000005,6.7030493919000005,7.1971381062,7.8803421714,7.122205747000001,1522.3018370022,388.7765938056,1.244345128,27.1558815981,18.7419322653,24.5087188434,27.374275834099997,24.1908784981,22.598990193000002,38.2879139835,5.696427798099999,3.6894783531,3.7257970102,2.3952777583000002,2.4767016903,1.9891437785,2.4069014477,3183.0866770914004,1059.2841923536,1059.2841923536,0.0716075396,0.011887859399999999,-0.4105600612,184.5703125
957,0.0514147671,0.0004971899,0.0088039359,0.198576655,0.3716108157,0.38339527689999997,0.38167154909999995,0.3189075057,0.2942753949,0.38535557509999996,0.2211700981,0.11683171960000001,0.0571843286,0.0031123527000000003,0.0259930205,0.1407478036,0.1535600054,0.0602324764,0.0952981825,0.1089579124,0.0888623261,0.1592533467,0.1166615395,0.0944775805,-187.37112528810002,121.10363734219999,16.3490257033,58.3457982727,25.125163679299998,5.086132595,-6.9949735645,8.7029552647,-30.2093116458,-3.7489027131,-7.763742863200001,4.5293534787,-6.1938334221,25.461841387,14.818052713599998,12.4926535895,13.210638227999999,7.650912184,6.8143452765,8.3629376439,8.1729524202,8.4845988584,6.8152474169,6.6045492828,6.772460116,7.8856880954,1167.8336331225,273.6372171258,3.1086073098,30.2024491066,26.552411787399997,28.489511069299997,25.2054236238,29.209017683499997,30.562788470900003,43.659697700500004,3.3634201107,3.8190604888,4.0072748052,2.8852367257,2.9791602607,4.2946746316,2.6680533212,2490.3371405847,708.2949095783,708.2949095783,0.0387408384,0.0139281405,1.2224195294,73.828125
958,0.1256006217,0.36216843810000005,0.4749382788,0.44287310679999997,0.4476572374,0.2795415378,0.09852381869999999,0.024998774799999998,0.07480777570000001,0.1300838942,0.0408736923,0.033715750600000004,0.06948799160000001,0.1312405844,0.13972442570000002,0.0151109074,0.172653914,0.15381340570000002,0.0790629589,0.0360036112,0.0742480722,0.07146647889999999,0.047018644000000005,0.038829084300000004,-81.8971285582,104.6439194188,-10.121330758500001,31.2763377452,13.6105286149,19.3452169869,-8.8138549892,5.9891464138999995,-7.1380852442,6.7623911903,1.8633869117,9.6756958041,-1.2987249239,22.560751123699998,12.506113951,7.599579758200001,10.2424317524,6.6953787896,10.0736078527,6.0345007548,7.5352069159,5.557933857999999,7.2852996279,6.7917126765999996,7.1191194987,8.868170659,2044.9019472651,381.5667592847,1.2209861562,20.155024753499998,21.562947345100003,23.3729376667,22.3722563767,23.6394530112,19.239962472000002,37.8121473056,4.4531837101,3.8884605573,3.5892833711,3.1248785405,3.6621601988,2.4921000028,2.3154834538999998,4428.3071055109995,843.6890120078,843.6890120078,0.07946557230000001,0.0237352819,0.3544163747,135.9991776316
959,0.0822674699,0.12585706060000001,0.1158153861,0.1739492541,0.2444842816,0.1430689548,0.1129693904,0.2193795537,0.36932989369999997,0.46940510869999996,0.3230498589,0.11058499570000001,0.1886195681,0.1984206135,0.2021647675,0.11538638650000001,0.1363743118,0.091287245,0.12056289,0.1679440857,0.142580606,0.2324774579,0.1722596318,0.1280654716,-61.6733797893,88.94643207360001,-32.493729901900004,49.8434260633,-8.1734875457,20.4465145292,0.5065473837,9.391728195499999,16.5781323679,10.981886335899999,-8.478611414400001,8.5544683163,-8.4001103638,21.2053602229,18.324361556,13.9780534201,9.3977201941,6.1132539859,7.5889926347,6.7388950384,8.2146172301,6.2182754502,7.273613865900001,7.0540055664,6.4419212799,6.3382893031,2522.8558726910996,421.0882947544,0.6324282203,33.157138039,20.9334758161,21.4110725789,22.5508862483,22.7268649225,22.181811378400003,43.0717262341,5.2851340286,3.8960774524,4.046483085299999,2.8183149208,2.5127202161,3.4971671382,6.7634463273000005,4940.0729101260995,757.6596405905,757.6596405905,0.0881283508,0.024590586400000003,-0.0969920058,117.45383522729999
960,0.19913388370000001,0.18300295309999998,0.2241164048,0.3405690785,0.3718018118,0.28396332679999997,0.23218277780000002,0.26128020690000003,0.2909352703,0.1968175812,0.1606173296,0.20713666530000002,0.1268498884,0.156102441,0.1432909719,0.1534732614,0.15334879380000002,0.1354707196,0.14684233859999998,0.10715379439999999,0.1276308199,0.1480888654,0.1262157454,0.1178976334,-20.2311866156,56.1444488467,-1.7572269115,36.3961913291,13.9378499296,9.821522695599999,5.400475232000001,6.7842243672,2.2610929015,3.6298410032,-10.600854001,1.0711346579,-4.4652050798000005,27.964368915700003,7.517102521799999,10.2689544555,5.2976366518,6.0381922043,6.1219038437,5.4475508949,6.4688511199,8.0930276309,5.737283950499999,5.6429711799,5.4079424200999995,7.1621826221000005,3161.588622891,440.88883428199995,0.0697352578,19.8701529808,16.2781136229,20.0711597655,21.0342889058,18.6277415378,19.659934558499998,36.3514828551,4.8553069102999995,3.9526232080000003,3.9302003544,3.3922579027999995,2.2674948384999998,2.301697684,2.7660366792,6681.1061570228,937.5603782192,937.5603782192,0.1372482874,0.0349773154,-0.4664334714,151.9990808824
961,0.1643110193,0.2762416208,0.3333292096,0.2510901798,0.1576206918,0.19487966710000001,0.1697597089,0.1331903426,0.2338693594,0.303752956,0.23197687690000002,0.14294370050000002,0.1630641581,0.17572404149999998,0.2474980766,0.1911395491,0.1275689885,0.1750027931,0.16518271910000001,0.1711235869,0.18157837300000002,0.2141345635,0.1718170102,0.1577282197,-205.314135157,116.1887090493,-30.1944593771,34.7468850549,10.3646595742,-1.6574915232,0.41779986729999996,-6.325149024500001,-4.0257072902,-5.4102403601999995,-2.846232697,3.4227154276,-3.1911297033999997,40.9808314043,42.643260905700004,41.550168637199995,17.7565577519,20.744501540799998,18.7898777371,12.995362271300001,21.876653578800003,12.446602873900002,16.0055611536,13.5913107942,12.008263298900001,13.9160918245,1807.2407098151,633.1148508205999,1.7870197972,31.5935255035,19.6595473845,22.778480536900002,23.4914748634,23.9654426943,25.0340675821,39.7842966027,6.3479941027999995,4.3266793742,4.7976684199,4.1080916758,3.7737286656999998,4.1656193877,2.9271572004000004,3806.3958051584004,1536.2986624948999,1536.2986624948999,0.0634732922,0.0428720428,1.449077542,89.1029094828
962,0.3029927732,0.3644869592,0.3701374538,0.248163456,0.1760555125,0.2239777961,0.1966473493,0.1638252447,0.22287785670000002,0.2495456355,0.2360732291,0.27623067760000003,0.1394441623,0.1599759168,0.1383347817,0.1254866783,0.0947286363,0.0872293739,0.0913646626,0.1195603192,0.0981611116,0.0851695461,0.1598966227,0.1565387214,-146.1398148845,88.28630074620001,-39.3561304631,37.2798079673,7.673747076900001,8.0228753325,-3.2698864716000005,8.752491840900001,-5.045177154,0.6953224707,0.20270752960000002,0.2848402942,-3.3660559343000003,34.3285440575,16.149683619,16.6253693238,8.64997531,7.4690967101,5.543398785599999,5.3323287048,5.639189324199999,4.7906424359,4.9912658224,5.1877611918,4.5485627033,5.0979845608,2392.5371110859,325.2632018985,0.7377775968000001,34.8152651602,17.0224606546,18.4201890971,19.24603829,20.4454942648,18.8869883001,36.1724986567,5.4949594838,3.9522723783999996,4.5527020455,3.2476681392,2.9258477701,2.1169102979,2.2591942054,4547.9655954164,772.9431811842999,772.9431811842999,0.1220064158,0.0357388176,-0.5424263208,92.28515625
964,0.2335055391,0.2696567573,0.26025322030000003,0.34100054659999995,0.3877000588,0.2866245935,0.21067011670000002,0.21023882359999999,0.2607158463,0.281567535,0.2549934721,0.2670753573,0.067573534,0.0701728487,0.058498380999999995,0.0772596136,0.10380521039999999,0.0573206609,0.0852811454,0.0718880346,0.090163657,0.1065745761,0.0774632269,0.1149975849,-91.4861457834,116.42787733729999,-58.2688223687,40.8808425825,-19.1822239093,-2.0041686098,-2.9764536451,-6.483838255399999,-1.4539047176,-6.7442433235,-10.854918966700001,4.8285723686,-13.521819291500002,22.3340755358,11.868986617400001,9.306291376699999,7.886736916699999,5.855333496799999,4.3414293951,6.06719661,4.5329748152,5.1904060642,4.3726442351,4.5884468976,4.9025871676,4.3490201645,2143.7887676653,239.0397959991,1.238480341,35.572506203,15.4615452079,19.8301514451,20.4119912918,19.4434150865,25.6555358333,37.220264817,5.6658643617,3.5935879451,4.272541041,3.513414165,2.6967370207999997,2.8884789626,2.4836246146,3991.6689936124,458.6075562136,458.6075562136,0.1233183101,0.018507271000000002,0.1392770916,103.359375
967,0.2384095096,0.2010473432,0.2639117421,0.288976899,0.24805084100000002,0.2196380734,0.1875526191,0.241330337,0.302946895,0.2867911127,0.2264904146,0.2232477525,0.1115987939,0.10179016949999999,0.1245804329,0.1774389321,0.1470970338,0.1433502019,0.150044858,0.1671514958,0.1665341438,0.1949837714,0.15550297400000002,0.1372596472,-393.8180798001,170.4184193437,-23.6762278457,31.973504658499998,13.6828280735,-36.6130477025,-12.667241454100001,-21.0829479571,-33.435860087100004,-12.424848470399999,-13.3463064076,-15.481087669,-12.613002398299999,18.639943507999998,18.4952115349,10.8394820735,9.2717449614,7.232617626900001,7.123186853099999,8.1651170007,8.1088568601,7.4895941162,5.9790373397000005,5.4003955326,5.6898842116,5.719813544,1005.9484475482001,300.4981066745,3.0301471842,23.756675007800002,22.133462110500002,27.457220911100002,20.6573405392,18.165290199,24.220006256199998,37.1505269185,5.4007251297000005,4.7333353714,4.7786224793,4.6178660831,3.4973519153,1.4828967347,1.6818416516999999,1988.8925071846,617.5722258479,617.5722258479,0.0409985188,0.0171794759,2.9853544693000003,135.9991776316
968,0.060579578099999996,0.0568116693,0.0511346259,0.1050506672,0.1495291618,0.2021817951,0.3538677682,0.46719245270000004,0.4401429776,0.38091025729999994,0.18651429100000003,0.0850953387,0.10309747650000001,0.1049004477,0.0909812239,0.10656597029999999,0.1512944356,0.16130615210000002,0.1446457333,0.11038874900000001,0.1573820616,0.1397332556,0.1261494399,0.0915655795,-184.23153399990002,81.3719931158,-7.315756703300001,2.5853201109,0.9084340968000001,12.821022343,6.975526822000001,3.0658753819999998,5.1599029829,10.9201510673,4.589748140299999,4.7936392424,-4.8017023864,55.107610817799994,24.0872010847,38.3628148036,18.3883928633,12.926014641099998,12.1203454624,9.7827930486,11.0447423971,9.334648079900001,10.6679814857,9.5377170747,12.323189046,8.8764795112,2480.2551551881,788.5337653974001,0.6649565259,27.647574051,21.4000786974,23.6045193956,20.292376201,22.0731584327,21.5767140877,35.5982103071,6.3338796231,5.2560330813,4.914220675299999,4.7457727563,3.6511331082,3.5145164671,2.8193968794,5375.458921452199,1786.6532011988002,1786.6532011988002,0.0837918311,0.054676221399999995,1.1532595365,112.3471467391
970,0.27776687510000003,0.2734316125,0.2519175476,0.2068907881,0.2359139079,0.2378499291,0.2585804734,0.2827459502,0.24286683329999997,0.2406925879,0.22244854149999999,0.26654102539999996,0.18072936480000001,0.11820323220000001,0.17140106289999998,0.13686123349999998,0.1369107577,0.1451988905,0.10105319130000001,0.1672856735,0.10282837689999999,0.1425482447,0.1354092568,0.1527592562,-134.4898599247,105.690265054,-36.2741740396,28.7567335779,-13.7204921544,3.5729513695999997,-0.984875976,7.942619401,-3.472402626,0.26284735789999997,-6.5947746202,0.4423314322,-5.2670549328,78.26985014510001,31.662567849200002,26.6342932201,11.7006389226,14.4688008826,9.1175183505,6.439790890399999,5.876673124600001,6.5059853022,6.3576551,8.887932388,5.461411285800001,5.9254372386,2307.8956053201,525.0691111926001,0.6024663258,28.293097017199997,19.6349691263,23.444451103800002,22.9234149329,20.1594009337,21.0444605812,38.4555818339,6.3342283975,4.1529024848,4.817825642,4.0433379891,3.3022032783,3.5799140149,2.9830563482,4588.9297131593,1105.3314164836,1105.3314164836,0.10156099060000001,0.0285920057,0.32151510559999996,107.666015625
973,0.2044945295,0.2400627823,0.29632290780000003,0.2272566347,0.215773346,0.2109573159,0.1163339026,0.1059411758,0.17900719269999998,0.3396467146,0.45238116850000004,0.3763485703,0.1230222698,0.1252995575,0.10258980349999999,0.1505794108,0.11813398550000001,0.1160293768,0.08793574859999999,0.0836456357,0.1118630971,0.08634323,0.134194483,0.086212772,-78.5431081695,107.9392914198,7.0634140787,31.5105246225,0.6652360167,6.4552857062,-7.3160424936,2.5310195183,-5.3836454469,-5.2551346239,-11.2117136315,-1.7920222987999999,-10.011298815,29.9849150354,22.315625118699998,13.814420041099998,7.767048635399999,7.718159118099999,5.5707503497,5.8308955341,5.6517762525999995,5.5469159298,5.370147975599999,5.8784272627,5.7892171931,5.203049915299999,2107.8461801101002,608.4168592241,0.4324974787,33.5446753232,20.2438872132,20.4940775959,19.289130593099998,18.718128618599998,17.9661933157,37.5895530431,5.6286929965,3.9492711343,4.5558785526,3.5533614806,2.4862968424000003,1.9270565265000001,2.7991042394,4816.7146143257005,1481.3171319582998,1481.3171319582998,0.054817809,0.0186649338,0.9377965835,184.5703125
974,0.2284418641,0.2487140738,0.36134068210000003,0.4121054725,0.3202758149,0.22246517,0.1514010127,0.1492549684,0.1128285045,0.1900212739,0.2968925914,0.2338840458,0.1466943363,0.10347677720000001,0.1040921767,0.164221066,0.13016315009999999,0.1367683357,0.1158124753,0.14649171460000002,0.0929649895,0.12110535689999999,0.1354080401,0.1200438214,-158.0072688702,163.928819914,-21.5804611664,22.9920234919,-8.6485464087,7.40082673,-3.2386575276999996,3.4378034125,-4.951159221,-3.4738011173000003,-14.681783566500002,-6.1603448314,-5.5888881235,40.5742346845,12.272262312,20.81027178,11.940248094100001,7.8996348821,7.202355391599999,8.142243761,7.4411226121,7.7058547252,7.7914808915,8.3070636306,8.1177981065,7.838726600299999,1303.7543637889999,246.9360536657,2.2826134815,29.6549580261,16.3248582388,21.531276813,24.4715628557,24.2257385065,22.300126812600002,36.4194164491,5.3512309162000005,3.7165121913,4.5206714660000005,3.461891855,3.8894075241,4.6459584816,3.3106418274,2369.1737556752,585.4204938659,585.4204938659,0.0658573424,0.022697859700000003,-0.2226508205,103.359375
976,0.2824669424,0.2345729917,0.2514725377,0.2197026975,0.23154170559999998,0.2726993935,0.3379871021,0.2509644852,0.2026831001,0.22722734079999998,0.3161115794,0.39513333920000004,0.06569208530000001,0.0776084629,0.097030949,0.0701195577,0.1399499521,0.0697165826,0.10596887519999999,0.07054281230000001,0.10615767,0.11199713789999999,0.06882031450000001,0.0764477124,-33.7509203026,137.5835155924,-31.427263536799998,46.559268924499996,-2.5564032534,-1.6957058576,2.8507225116000003,1.8706201011,-3.0917493026,10.2645414286,-8.3925708524,3.8230548169,-4.0626066398,24.543708057699998,17.851536640899997,9.6261600428,8.7279342254,6.7926196717,7.6454782816,8.7113417966,6.854187912,7.3677250735,8.5028833555,7.4201043628,7.323022739700001,6.3758560664,1695.5968666276,316.6294915998,0.32260189429999997,29.3049796146,18.520037944000002,24.4376484543,23.610476405900002,23.9505804195,25.72448521,37.03042073,5.5381926184,3.9306715488,3.3880824727,2.7601504358,3.0913950471,2.9944738067000003,3.4840770554000002,3464.0722354376003,572.2473061745,572.2473061745,0.08701443560000001,0.034143902000000004,1.0858778208,135.9991776316
977,0.4130866083,0.2843026409,0.1575669119,0.15081935470000002,0.1780285819,0.2666927264,0.3443539718,0.36990091490000004,0.2652189675,0.1987901471,0.198018671,0.33426949850000004,0.11818182740000001,0.0980201549,0.0730150384,0.0911016682,0.0686180375,0.1067499249,0.058251623200000005,0.0690364423,0.09418820650000001,0.0599513093,0.045599361500000005,0.0768912154,-34.4704205612,103.1568396907,-54.353015327899996,45.940717720100004,-17.2082829695,26.346817239499998,2.8158850337,18.3510850157,8.5555359509,11.1055995504,-2.7109043735,2.0262974915000003,-3.5844905314999997,17.7505373401,6.6911218727,4.220006239,4.8346538334,6.8613659774,3.5521615914,3.6849287226999996,3.9466577284,3.9171922199,3.7913143486000003,3.6683984079000003,3.7014937342,3.6433010942000004,2322.7544616382997,191.5176200324,-0.6513336603000001,34.3031392649,15.6756304271,19.0888769482,19.7343070025,18.6913386931,18.2193949722,46.8608819149,4.9979550315,3.6373509864999996,3.6338252535000004,2.6327134639,2.2035726471,1.8153586082,2.7171435362,4462.9255291852005,366.38886796339995,366.38886796339995,0.1063363863,0.0186164174,-0.1343320843,89.1029094828
978,0.2517003578,0.2295645857,0.30238091640000003,0.3378658284,0.33658346520000004,0.35177782420000003,0.3427988854,0.2754417875,0.2134588813,0.21380020100000002,0.16512315460000002,0.13657035720000002,0.1132524456,0.0830730596,0.1044874665,0.1352658717,0.09386315619999999,0.0744264869,0.0902460122,0.0702236077,0.0786619324,0.0889638936,0.104995335,0.0962211639,-57.38162794270001,68.0193493399,10.1962892399,27.9603042229,3.6143425145999997,12.364016713,-2.9983580692,6.7188544364,-1.1324033187,7.6894450481,-2.6681498541999997,6.5004109041,3.3052139807999996,29.8628500023,15.2867881419,12.7916873182,8.6008007938,6.5819570124,5.5382340737,5.1027508597,5.2030216232,5.0901676338,5.5617308676,4.9830422731,5.9491283971,5.703012171699999,2951.5842059321003,665.1194440873,0.09464221130000001,18.1535870026,15.207763175999998,18.8657546004,15.992395528900001,16.8411906212,17.083996639200002,35.066898785999996,4.8313738301999996,4.5479247223,4.1226400124,2.8261997863999997,2.4714497575,2.0228758657,2.3975648637,6528.3823853483,1104.3540713956,1104.3540713956,0.1107112957,0.056802949500000005,0.4781225441,123.046875
979,0.183854431,0.12063910679999999,0.1478524283,0.2433629852,0.2507685274,0.27716484010000003,0.3024558926,0.3272216318,0.2787079681,0.1815115784,0.2038576414,0.2592719878,0.1342413344,0.18427907149999997,0.1351860192,0.1867272286,0.21469635850000002,0.11967878400000001,0.19843202219999997,0.0993706152,0.1810588555,0.119182902,0.1342813843,0.1818986013,-278.6203562912,142.1425193711,25.4720405777,33.8186505681,16.2909779003,3.5542766244,4.2612709399,-2.0151501497999997,-6.813352784299999,-9.07255377,-6.170102769700001,-4.8488470701,-5.8063826601,60.5297251802,18.654270926800002,15.5287059716,12.5202125656,12.683782515399999,9.6966785711,6.7426552887,7.572766313300001,7.1780494416,7.405755165,7.574585151900001,7.7084408876,7.1605732114,1093.0280774856,677.2341138364,2.8142140444,36.644579426199996,26.4813609634,28.1701387106,25.6373066732,23.0519982538,21.732173548400002,34.5102717818,5.6961591334,4.7766739305,5.0763569886,4.7058729862,4.638339315,4.9753666436,4.2624948183999996,2047.7177568344,1592.0943518469,1592.0943518469,0.0291180146,0.009522511899999999,0.9134464487,99.3840144231
980,0.1119090013,0.1262250688,0.19070448210000002,0.3219885758,0.5103805078,0.47264235130000004,0.3219686741,0.1530964479,0.1617307942,0.17729830010000003,0.1588056564,0.14226034029999998,0.0832190992,0.08055245379999999,0.1239105642,0.1148814161,0.09066977679999999,0.1045143006,0.0779151791,0.0691188616,0.0858203493,0.12172373130000001,0.1211610876,0.09299812269999999,-140.085525554,91.99182681040001,-9.7813817001,64.4689350277,8.2711589347,17.277663682300002,7.3370213692999995,9.5012805822,4.4855545897,13.3456675389,2.8891026665,8.2347224564,0.7805304676,40.3660775788,26.4227719039,17.3665540846,11.782716531199998,9.4918620413,8.769270308300001,12.599972725899999,11.2788281536,9.8397167802,6.4073600963,6.0539346073,6.2152004061,5.8012335709,2238.1314260038002,771.9279240922999,1.1183844478,32.081334560900004,14.6407863201,17.1596928644,15.9122846699,17.582082345899998,20.809256412699998,37.2457848628,5.1759689078,3.928682532,4.7053425151,3.0748052821,2.9450322451999997,4.1865006624,3.6928065581,4742.1940565601,1343.1695272842999,1343.1695272842999,0.0510440158,0.047539798200000004,1.8514440316999998,135.9991776316
981,0.3949866139,0.3744347433,0.3064075664,0.1986700272,0.1715153862,0.132358756,0.0990162151,0.1776877762,0.2639844368,0.30793704559999996,0.3308084416,0.36473982369999997,0.0692765725,0.0715530281,0.07777816480000001,0.0608471563,0.05183288900000001,0.0493772268,0.052383716100000005,0.0858620762,0.0952531974,0.0580285442,0.1294931199,0.1049379187,-119.3743220813,68.2192361851,27.621357498800002,30.3475067146,13.168158505,33.9640739873,10.5804380632,17.721403156300003,7.488511514400001,12.875985026099999,4.0346543816,9.4288837944,-1.5784097330000002,43.9528530332,28.5591864959,24.841117995300003,12.216381952599999,9.5683663294,7.3018972842,5.2569521281,6.387430552300001,6.22991591,6.087398230800001,4.6802403137,5.0449323662,5.7519460156,3220.7380896260997,1225.2183482645,-0.3427514289,23.4880144935,17.6122047932,15.9083507404,14.7862739969,15.4970886833,16.758486325499998,35.7897255197,5.170397075,4.5020469434,4.3642028077,3.2068287652999996,2.7549285310000005,2.2103198948,2.8050630616000003,6770.7834612273,2090.3532481856,2090.3532481856,0.0597106839,0.029217999799999998,0.6908254883,67.9995888158
983,0.2162138339,0.4900233538,0.5809400382,0.4051117043,0.15543360960000002,0.1371474967,0.10931995,0.0674110959,0.0808165819,0.1518135366,0.1386547471,0.144280624,0.0646749279,0.0789743853,0.0636142449,0.04877959690000001,0.08566293650000001,0.12435695570000001,0.1144561765,0.1091397707,0.08403837509999999,0.06974265219999999,0.0599304541,0.0475220903,-128.6742125322,79.9311824152,4.4737268982,33.21020495,3.9255017097000002,15.7776478213,11.6334966782,18.7301162468,-6.1439953980999995,6.3711998244000005,-0.4593380889,15.013485352,-5.8376711041,23.9100749021,12.830992549400001,10.2787714124,8.0032985899,5.9221979823,6.7545008507,5.1572048162,4.7009408837999995,5.3251781205,4.5021838051,4.6914498665,4.7041927326,5.813787727,2796.3856033907,561.334450605,-0.09338966289999999,32.1828253088,17.0237815526,20.1559181046,23.3099559388,23.8801912858,22.609754053699998,38.5083523497,5.301812863,3.7669012563999997,3.6676777191000003,2.8703504466000003,2.5907615687,2.5388564158,3.1914517696,6221.2041981622,1168.3446041363,1168.3446041363,0.0850920011,0.0374697731,0.8014045354000001,117.45383522729999
985,0.2615978895,0.273652652,0.2254423475,0.22033990280000001,0.1828489066,0.1576539469,0.13214687449999998,0.2583505044,0.32200103129999996,0.29284310339999997,0.25600513140000003,0.2354153034,0.14882607550000002,0.1573033428,0.1247503508,0.1771149563,0.11783114789999999,0.1647385601,0.11690643710000001,0.1670182354,0.20859642809999998,0.1189182096,0.2278526284,0.13574950130000002,-221.6392047185,140.1434599516,6.9675308565,17.1570694338,0.1411965123,-10.8038351344,-13.198681634100002,-23.1279800168,-8.9500570552,-21.6800930991,-26.8509488616,-9.9866889959,-11.4251810533,32.367054238,19.4477176921,11.565628028299999,11.9458180757,10.2479913153,9.1188111184,10.109021731,9.8053967488,8.6466040395,9.0916084649,10.43098404,8.022502253099999,9.3918152001,1462.8058048235,612.4905183607,3.7158018154000003,28.919225164,26.072793478,31.747829105300003,28.3368486886,26.3052730981,23.6148362067,30.764588509099998,4.9527413858,4.2784295444,4.305123264200001,3.2815142782,3.0892996467000002,3.2818550227,3.0973064752,2758.8515126908,1482.0769545227,1482.0769545227,0.039258215,0.0086323979,0.639534109,117.45383522729999
986,0.1597191949,0.2694698499,0.3845811958,0.3810638582,0.40731490159999995,0.3838371956,0.2801527004,0.1395502208,0.11949220470000001,0.1846023533,0.10570373470000001,0.1036865011,0.1655106643,0.0876914163,0.07255559219999999,0.13215391210000002,0.0762149997,0.1094808964,0.0962776533,0.0738603186,0.0799255237,0.1159707587,0.0689240672,0.111205742,-131.51079458610002,68.932394905,17.899121447,40.8188934636,7.0518435099,21.6364948598,2.504408089,28.867441934899997,-4.9692111899,9.5410661113,12.0920543281,-1.1966539595,2.6101808711000003,22.797647432199998,15.0462177316,9.7860509247,11.730384536199999,9.809510103300001,5.8060183498,6.4510551137,5.6348397494,5.090643807799999,4.9360015376,5.868589268200001,5.9640308201,5.0369620512,2797.5215054613,452.91455357089995,0.4165444589,28.4569561138,17.927436443399998,20.1807483753,18.610112531400002,19.6543395561,19.7102075564,36.7349370044,5.8260211984,4.0524640049,4.0161008309,3.485892143,2.9572055561000004,1.7427935893000002,1.8702149768,6184.1527942776,561.0273379331,561.0273379331,0.0719640987,0.0303053534,1.6781506472999999,135.9991776316
